YR--MODAHRMN,TEMP
201512112351,55
201512120000,55
201512120051,53
201512120151,****
201512120251,54
201512120300,54
201512120351,55
201512120451,53
201512120459,51
201512120551,51
201512120600,51
201512120651,50
201512120751,50
201512120851,50
201512120900,52
201512120951,54
201512121051,58
201512121151,58
201512121200,61
201512121251,63
201512121351,64
201512121451,64
201512121500,61
201512121551,60
201512121651,59
201512121751,59
201512121800,56
201512121851,57
201512121951,55
201512122051,55
201512122100,54
201512122151,53
201512122251,54
201512122351,54
201512130000,54
201512130051,53
201512130151,****
201512130251,57
201512130300,57
201512130351,55
201512130451,54
201512130459,55
201512130551,55
201512130600,55
201512130651,55
201512130751,55
201512130851,55
201512130900,54
201512130951,58
201512131051,61
201512131151,61
201512131200,67
201512131251,69
201512131351,68
201512131451,68
201512131500,67
201512131551,61
201512131651,56
201512131751,56
201512131800,55
201512131851,55
201512131951,55
201512132051,55
201512132100,54
201512132151,54
201512132251,54
201512132351,54
201512140000,54
201512140051,54
201512140151,****
201512140251,54
201512140300,54
201512140351,54
201512140451,54
201512140459,54
201512140520,55
201512140551,54
201512140600,54
201512140617,54
201512140651,53
201512140716,53
201512140751,54
201512140827,53
201512140849,54
201512140851,54
201512140900,54
201512140949,54
201512140951,55
201512141051,55
201512141113,55
201512141151,56
201512141200,56
201512141251,56
201512141316,55
201512141349,56
201512141351,57
201512141451,57
201512141500,57
201512141536,57
201512141551,57
201512141649,57
201512141651,57
201512141711,59
201512141749,57
201512141751,57
201512141800,57
201512141835,57
201512141851,57
201512141929,57
201512141947,57
201512141949,57
201512141951,57
201512142018,58
201512142039,59
201512142051,59
201512142100,59
201512142139,61
201512142151,59
201512142251,59
201512142351,60
201512150000,60
201512150037,60
201512150049,61
201512150051,61
201512150151,60
201512150251,60
201512150300,****
201512150311,60
201512150349,60
201512150351,61
201512150451,61
201512150459,61
201512150551,63
201512150600,62
201512150651,62
201512150734,61
201512150736,61
201512150751,60
201512150851,60
201512150900,59
201512150951,60
201512151051,61
201512151151,61
201512151200,60
201512151251,61
201512151351,61
201512151451,61
201512151500,62
201512151551,61
201512151651,60
201512151751,60
201512151800,59
201512151851,57
201512151951,57
201512152051,57
201512152100,56
201512152151,56
201512152251,55
201512152351,55
201512160000,54
201512160051,53
201512160151,****
201512160251,53
201512160300,52
201512160351,51
201512160451,50
201512160459,50
201512160551,48
201512160651,47
201512160751,46
201512160851,46
201512160900,46
201512160951,48
201512161051,50
201512161151,50
201512161200,52
201512161251,51
201512161351,52
201512161451,52
201512161500,52
201512161536,51
201512161551,50
201512161651,49
201512161751,49
201512161800,49
201512161851,49
201512161951,49
201512162051,49
201512162100,48
201512162151,50
201512162251,50
201512162351,48
201512170000,50
201512170027,48
201512170047,49
201512170051,50
201512170118,50
201512170135,52
201512170148,51
201512170151,50
201512170251,50
201512170300,****
201512170320,50
201512170351,50
201512170449,52
201512170451,51
201512170459,52
201512170551,53
201512170600,53
201512170635,53
201512170651,54
201512170751,54
201512170851,54
201512170900,54
201512170951,54
201512170958,55
201512171051,56
201512171151,55
201512171200,56
201512171251,56
201512171344,57
201512171351,57
201512171449,57
201512171451,57
201512171500,57
201512171551,58
201512171651,57
201512171751,57
201512171800,58
201512171803,57
201512171851,58
201512171928,58
201512171949,58
201512171951,58
201512172025,57
201512172051,58
201512172100,58
201512172151,59
201512172251,59
201512172349,59
201512172351,57
201512180000,57
201512180049,57
201512180051,57
201512180151,59
201512180251,57
201512180300,****
201512180331,55
201512180349,55
201512180351,54
201512180451,55
201512180459,55
201512180551,54
201512180600,53
201512180651,53
201512180741,54
201512180751,54
201512180820,54
201512180851,53
201512180900,53
201512180951,50
201512181051,50
201512181137,49
201512181151,48
201512181200,48
201512181251,47
201512181317,46
201512181351,45
201512181451,45
201512181500,46
201512181551,47
201512181651,47
201512181751,47
201512181800,46
201512181851,45
201512181951,43
201512182051,43
201512182100,42
201512182151,42
201512182251,40
201512182351,40
201512190000,40
201512190051,39
201512190151,****
201512190251,39
201512190300,39
201512190351,39
201512190451,39
201512190459,39
201512190551,39
201512190600,38
201512190651,37
201512190751,36
201512190851,36
201512190900,36
201512190951,37
201512191051,38
201512191151,38
201512191200,39
201512191251,39
201512191351,40
201512191451,40
201512191500,40
201512191551,40
201512191651,40
201512191751,40
201512191800,39
201512191851,39
201512191951,39
201512192051,39
201512192100,39
201512192151,39
201512192251,40
201512192351,40
201512200000,40
201512200051,40
201512200151,****
201512200251,38
201512200300,38
201512200351,39
201512200451,39
201512200459,39
201512200551,39
201512200600,38
201512200651,38
201512200751,36
201512200851,36
201512200900,36
201512200951,38
201512201051,39
201512201151,39
201512201200,41
201512201251,42
201512201351,42
201512201451,42
201512201500,44
201512201551,44
201512201651,41
201512201751,41
201512201800,41
201512201851,41
201512201951,41
201512202051,41
201512202100,40
201512202151,40
201512202251,40
201512202351,40
201512210000,39
201512210051,39
201512210151,****
201512210251,38
201512210300,38
201512210351,41
201512210451,44
201512210459,45
201512210551,45
201512210600,45
201512210651,45
201512210751,44
201512210851,44
201512210900,45
201512210951,47
201512211051,49
201512211151,49
201512211200,50
201512211251,51
201512211351,53
201512211451,53
201512211500,52
201512211551,54
201512211651,53
201512211751,53
201512211800,53
201512211851,52
201512211951,53
201512212051,53
201512212100,53
201512212151,54
201512212251,53
201512212351,53
201512220000,53
201512220051,53
201512220151,****
201512220251,54
201512220300,54
201512220351,53
201512220451,53
201512220459,53
201512220551,53
201512220600,53
201512220651,54
201512220751,54
201512220851,54
201512220900,55
201512220951,55
201512221051,55
201512221151,55
201512221200,55
201512221251,55
201512221351,55
201512221451,55
201512221500,55
201512221541,55
201512221551,55
201512221620,55
201512221632,55
201512221643,56
201512221651,55
201512221749,56
201512221751,55
201512221800,57
201512221851,57
201512221922,57
201512221951,59
201512222049,58
201512222051,59
201512222100,59
201512222130,59
201512222147,58
201512222151,57
201512222251,58
201512222351,56
201512230000,56
201512230051,55
201512230125,54
201512230151,54
201512230251,54
201512230300,****
201512230349,54
201512230351,54
201512230422,54
201512230451,48
201512230459,50
201512230551,48
201512230600,48
201512230635,48
201512230651,48
201512230704,49
201512230711,49
201512230743,50
201512230751,50
201512230849,50
201512230851,50
201512230900,50
201512230941,50
201512230951,52
201512231049,51
201512231051,51
201512231106,51
201512231139,52
201512231149,54
201512231151,53
201512231200,53
201512231251,54
201512231351,55
201512231449,55
201512231451,55
201512231500,56
201512231539,57
201512231551,57
201512231627,57
201512231649,57
201512231651,59
201512231751,59
201512231800,57
201512231851,57
201512231951,58
201512232051,59
201512232100,59
201512232104,60
201512232149,60
201512232151,61
201512232251,60
201512232302,61
201512232351,63
201512240000,63
201512240048,61
201512240051,61
201512240151,****
201512240251,59
201512240300,59
201512240351,61
201512240451,60
201512240459,58
201512240551,58
201512240600,58
201512240651,58
201512240751,57
201512240851,57
201512240900,57
201512240951,60
201512241051,60
201512241151,59
201512241200,59
201512241207,59
201512241251,59
201512241351,60
201512241411,63
201512241449,66
201512241451,67
201512241500,67
201512241551,67
201512241601,69
201512241651,66
201512241751,66
201512241800,66
201512241851,64
201512241951,62
201512242031,60
201512242051,60
201512242100,60
201512242151,58
201512242251,58
201512242351,58
201512250000,59
201512250051,59
201512250151,61
201512250251,61
201512250300,61
201512250339,61
201512250351,60
201512250408,61
201512250418,59
201512250441,60
201512250449,60
201512250451,59
201512250459,59
201512250519,59
201512250551,58
201512250600,57
201512250635,57
201512250649,57
201512250651,55
201512250751,55
201512250816,56
201512250851,54
201512250900,54
201512250931,54
201512250943,54
201512250951,53
201512251010,54
201512251028,55
201512251035,55
201512251049,55
201512251051,54
201512251149,55
201512251151,54
201512251200,55
201512251205,58
201512251216,60
201512251249,61
201512251251,60
201512251333,59
201512251351,61
201512251451,60
201512251456,61
201512251500,63
201512251521,62
201512251548,62
201512251551,63
201512251651,61
201512251740,63
201512251751,64
201512251800,63
201512251803,63
201512251851,63
201512251901,59
201512251951,59
201512252023,61
201512252051,59
201512252100,59
201512252119,59
201512252151,59
201512252244,61
201512252248,61
201512252251,63
201512252351,60
201512260000,61
201512260017,61
201512260051,60
201512260103,60
201512260151,59
201512260227,61
201512260249,60
201512260251,59
201512260300,61
201512260310,60
201512260331,****
201512260351,59
201512260442,59
201512260449,59
201512260451,57
201512260459,57
201512260537,56
201512260551,55
201512260600,55
201512260649,55
201512260651,54
201512260751,54
201512260851,54
201512260900,53
201512260951,53
201512261051,54
201512261151,54
201512261200,54
201512261251,54
201512261351,54
201512261451,54
201512261500,54
201512261551,52
201512261651,52
201512261751,52
201512261800,51
201512261851,51
201512261951,51
201512262051,51
201512262100,51
201512262151,51
201512262251,52
201512262351,51
201512270000,51
201512270051,51
201512270151,50
201512270240,50
201512270251,49
201512270300,****
201512270351,50
201512270405,50
201512270443,48
201512270451,49
201512270459,51
201512270551,51
201512270600,51
201512270617,52
201512270651,51
201512270751,50
201512270851,50
201512270900,50
201512270949,52
201512270951,54
201512271051,54
201512271151,54
